Slots Demandados, Tempo Transmitido, Tempo Faltante, Classe, Degradacao Tolerada(%), Degradaco Tolerada, Degradacao Realizada %, Degradacao Realizada, Atraso (%), Atraso, Custo, Carga na Rede, Status, Tamanho(Path 1), Tamanho(Path 2), Tamanho(Path 3), Path 1, Path 2, Path 3, NumWaveInUse, NumWave, Trafego caminho 1(%),Trafego caminho 1, Trafego caminho 2(%),Trafego caminho 2, Trafego caminho 3(%),Trafego caminho 3
2,0.22817699301248245,0.1670402528483237,1,0.0,0.0,0.0,0,0.28880373,96.283554,3.0E-6,150.0,0,4,4,4,[8-6-3-0],[8-5-2-0],[8-9-6-0],12,12,0.25,3,0.75,9,
2,0.2247348456991745,0.1525748689769557,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,8,
2,0.2224137147553051,0.3122730035247514,2,0.15029725,2146.2449,0.125,1785,0.0,0.0,1.5E-6,150.0,1,3,3,4,[8-6-3],[8-9-3],[8-5-2-3],7,8,0.42857143,3,0.5714286,4,
6,1.0286945386250181,7.317143345481895,2,0.15029725,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,3,3,3,[7-5-6],[7-8-6],[7-3-6],0,20,
7,1.0520745422030605E-7,4.162735060177824,3,0.394846,7209.493,0.35000002,5766,0.32647002,108.84103,0.0,150.0,3,4,4,5,[9-6-5-4],[9-8-5-4],[9-6-8-5-4],13,19,0.115384616,3,0.88461536,23,
1,1.115327295187682,0.12218889823208201,1,0.0,0.0,1.0,0,0.28880373,96.283554,3.0E-6,150.0,2,2,3,4,[6-5],[6-8-5],[6-3-2-5],0,20,
2,1.667717469491322,1.418394166181315,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,12,
4,0.31217400474798745,1.1234120713809261,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[6-8],[6-9-8],[6-5-8],0,16,
1,2.1997335977998755,0.3040190839785737,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,150.0,4,3,3,5,[6-3-2],[6-5-2],[6-8-5-4-2],0,20,
2,0.4400465552774904,0.30267996878200165,2,0.15029725,2146.2449,0.125,1785,0.0,0.0,1.5E-6,150.0,1,5,4,4,[9-6-5-4-1],[9-8-7-1],[9-3-2-1],7,8,0.42857143,3,0.5714286,4,
2,0.4126704510580908,0.6323495052579347,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,12,
5,0.19296453964835789,2.156766272843356,0,0.0,0.0,0.0,0,0.0,0.0,3.75E-6,150.0,0,3,3,4,[5-6-9],[5-8-9],[5-2-3-9],16,16,0.8125,13,0.1875,3,
3,0.23342047440377198,0.3338857211962818,2,0.15029725,2048.852,0.08333331,1136,0.0,0.0,1.5E-6,150.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],11,12,0.72727275,8,0.27272728,3,
1,4.539529116650727,0.3325566618266862,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[6-9],[6-3-9],[6-8-9],0,16,
6,0.09677930323300642,0.6361194367205485,3,0.394846,7588.94,0.35000002,6727,0.32647002,108.84103,0.0,150.0,1,5,4,4,[0-3-6-8-10],[0-6-9-10],[0-2-4-10],13,20,0.23076923,3,0.7692308,10,
6,0.40975652013929675,1.849919524599045,0,0.0,0.0,0.0,0,0.0,0.0,3.75E-6,150.0,0,5,4,4,[1-4-5-6-9],[1-7-8-9],[1-2-3-9],20,20,0.15,3,0.85,17,
6,0.2211705792075804,1.4120169587911846,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,150.0,4,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,20,
1,0.8746284483108864,0.08255866273071888,3,0.394846,7896.92,0.375,7500,0.32647002,108.84103,0.0,150.0,1,3,3,4,[9-6-5],[9-8-5],[9-3-2-5],10,16,0.3,3,0.7,7,
2,2.3427378923649362,1.1411972457180468,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,16,
1,0.5398906520205196,0.013999160592049975,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,12,
5,0.21049263956314232,4.261627343257487,1,0.0,0.0,1.0,0,0.28880373,96.283554,3.0E-6,150.0,2,3,4,4,[6-5-4],[6-3-2-4],[6-8-7-4],0,20,
1,0.7449241360671408,0.484396834047061,2,0.15029725,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,2,3,3,[6-9],[6-3-9],[6-8-9],0,8,
4,0.061428022432494345,0.9419229686778294,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[6-9],[6-3-9],[6-8-9],0,20,
2,1.4916444969271652,0.3669834691719416,3,0.394846,7588.94,0.35000002,6727,0.32647002,108.84103,0.0,150.0,1,4,3,4,[10-8-6-3],[10-9-3],[10-4-2-3],13,20,0.23076923,3,0.7692308,10,
1,1.0346287074974605,0.12548992143280202,2,0.15029725,2146.2449,0.125,1785,0.0,0.0,1.5E-6,150.0,1,4,4,4,[9-6-5-4],[9-3-2-4],[9-8-7-4],7,8,0.5714286,4,0.42857143,3,
6,0.12250911444135683,0.5345774764523412,1,0.0,0.0,0.0,0,0.28880373,96.283554,3.0E-6,150.0,0,5,4,4,[10-8-6-3-0],[10-9-6-0],[10-4-2-0],20,20,0.85,17,0.15,3,
1,1.64215555728066,0.14089350247047605,2,0.15029725,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,3,3,4,[10-8-6],[10-9-6],[10-4-5-6],0,12,
3,0.30720717977106915,1.3956230225890636,2,0.15029725,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,2,3,3,[6-9],[6-3-9],[6-8-9],0,16,
2,1.498068833511127,1.8324839260872068,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[3-6],[3-9-6],[3-0-6],0,12,
1,0.8134005542837034,0.2555564069012348,1,0.0,0.0,1.0,0,0.28880373,96.283554,3.0E-6,150.0,2,2,3,4,[5-6],[5-8-6],[5-2-3-6],0,8,
1,0.4868361005291034,0.09828586507427417,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,150.0,4,3,3,3,[6-5-7],[6-8-7],[6-3-7],0,12,
3,0.2032217497001625,0.6811275893783204,3,0.394846,7896.92,0.375,7500,0.32647002,108.84103,0.0,150.0,1,5,4,4,[9-6-5-4-1],[9-8-7-1],[9-3-2-1],5,8,0.6,3,0.4,2,
1,2.7193725513101294,0.3702218044858796,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,3,3,3,[6-5-7],[6-8-7],[6-3-7],0,8,
1,0.4875557460080132,0.08492195997018825,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,16,
2,0.5017468047021792,0.519317569702082,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,4,[6-5],[6-8-5],[6-3-2-5],0,12,
4,0.07468718717734645,0.9311249916029851,3,0.394846,7400.993,0.3333333,6248,0.32647002,108.84103,0.0,150.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],8,12,0.375,3,0.625,5,
2,0.8318306342399071,0.3990469497066442,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,20,
4,0.43526493043566455,1.1737550073780199,2,0.15029725,2145.0425,0.125,1784,0.0,0.0,1.5E-6,150.0,1,4,4,4,[0-3-6-8],[0-2-5-8],[0-6-9-8],14,16,0.21428572,3,0.78571427,11,
3,0.2512107024898001,0.35953320605818817,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,3,3,4,[6-8-10],[6-9-10],[6-5-4-10],0,20,
1,2.077914545525175,0.810830174390162,1,0.0,0.0,1.0,0,0.28880373,96.283554,3.0E-6,150.0,2,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,8,
2,0.7150703632151476,0.36310127937849757,3,0.394846,0.0,1.0,0,0.32647002,108.84103,0.0,150.0,3,4,4,4,[1-4-5-6],[1-2-3-6],[1-7-8-6],0,12,
