Slots Demandados, Tempo Transmitido, Tempo Faltante, Classe, Degradacao Tolerada(%), Degradaco Tolerada, Degradacao Realizada %, Degradacao Realizada, Atraso (%), Atraso, Custo, Carga na Rede, Status, Tamanho(Path 1), Tamanho(Path 2), Tamanho(Path 3), Path 1, Path 2, Path 3, NumWaveInUse, NumWave, Trafego caminho 1(%),Trafego caminho 1, Trafego caminho 2(%),Trafego caminho 2, Trafego caminho 3(%),Trafego caminho 3
3,0.23342047440377198,0.3338857211962818,2,0.33367112,6254.3315,0.3333333,6248,0.0,0.0,1.5E-6,150.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],8,12,0.375,3,0.625,5,
4,0.07468718717734645,0.9311249916029851,3,0.17717823,2657.6736,0.16666669,2500,0.20154996,67.19424,0.0,150.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],10,12,0.3,3,0.7,7,
2,0.2247348456991745,0.1525748689769557,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,8,
3,0.30720717977106915,1.3956230225890636,2,0.33367112,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,2,3,3,[6-9],[6-3-9],[6-8-9],0,16,
1,0.5398906520205196,0.013999160592049975,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,12,
4,0.549080392301903,1.0119950127618722,3,0.17717823,2528.6877,0.125,1784,0.20154996,67.19424,0.0,150.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],14,16,0.21428572,3,0.78571427,11,
1,0.7449241360671408,0.484396834047061,2,0.33367112,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,2,3,3,[6-9],[6-3-9],[6-8-9],0,8,
2,0.8318306342399071,0.3990469497066442,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,20,
3,0.2512107024898001,0.35953320605818817,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,3,3,4,[6-8-10],[6-9-10],[6-5-4-10],0,20,
2,1.498068833511127,1.8324839260872068,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,2,3,3,[3-6],[3-9-6],[3-0-6],0,12,
2,1.667717469491322,1.418394166181315,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,12,
1,2.7193725513101294,0.3702218044858796,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,3,3,3,[6-5-7],[6-8-7],[6-3-7],0,8,
2,1.4916444969271652,0.3669834691719416,3,0.17717823,2604.52,0.14999998,2205,0.20154996,67.19424,0.0,150.0,1,4,3,4,[10-8-6-3],[10-9-3],[10-4-2-3],17,20,0.8235294,14,0.1764706,3,
6,0.09677930323300642,0.6361194367205485,3,0.17717823,2604.52,0.14999998,2205,0.20154996,67.19424,0.0,150.0,1,5,4,4,[0-3-6-8-10],[0-6-9-10],[0-2-4-10],17,20,0.1764706,3,0.8235294,14,
3,0.2032217497001625,0.6811275893783204,3,0.17717823,2530.1052,0.125,1785,0.20154996,67.19424,0.0,150.0,1,5,4,4,[9-6-5-4-1],[9-8-7-1],[9-3-2-1],7,8,0.42857143,3,0.5714286,4,
1,0.8746284483108864,0.08255866273071888,3,0.17717823,2528.6877,0.125,1784,0.20154996,67.19424,0.0,150.0,1,3,3,4,[9-6-5],[9-8-5],[9-3-2-5],14,16,0.78571427,11,0.21428572,3,
2,0.48054552705616516,0.817297461322255,1,0.0,0.0,0.0,0,0.11084416,36.95406,3.0E-6,150.0,0,4,3,4,[3-6-8-10],[3-9-10],[3-2-4-10],8,8,0.375,3,0.625,5,
2,0.4126704510580908,0.6323495052579347,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,12,
2,0.2224137147553051,0.3122730035247514,2,0.33367112,5560.2954,0.25,4166,0.0,0.0,1.5E-6,150.0,1,3,3,4,[8-6-3],[8-9-3],[8-5-2-3],6,8,0.5,3,0.5,3,
1,1.64215555728066,0.14089350247047605,2,0.33367112,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,3,3,4,[10-8-6],[10-9-6],[10-4-5-6],0,12,
1,0.4868361005291034,0.09828586507427417,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,150.0,4,3,3,3,[6-5-7],[6-8-7],[6-3-7],0,12,
1,1.3172573963240104,0.17991786751008476,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,3,4,4,[4-5-6],[4-2-3-6],[4-7-8-6],0,12,
6,0.2211705792075804,1.4120169587911846,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,150.0,4,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,20,
1,4.539529116650727,0.3325566618266862,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,2,3,3,[6-9],[6-3-9],[6-8-9],0,16,
1,1.7192205041046122,0.42336042920504724,1,0.0,0.0,1.0,0,0.11084416,36.95406,3.0E-6,150.0,2,2,3,4,[6-5],[6-8-5],[6-3-2-5],0,8,
5,0.21049263956314232,4.261627343257487,1,0.0,0.0,1.0,0,0.11084416,36.95406,3.0E-6,150.0,2,3,4,4,[6-5-4],[6-3-2-4],[6-8-7-4],0,20,
6,0.12250911444135683,0.5345774764523412,1,0.0,0.0,0.0,0,0.11084416,36.95406,3.0E-6,150.0,0,5,4,4,[10-8-6-3-0],[10-9-6-0],[10-4-2-0],20,20,0.85,17,0.15,3,
5,0.19296453964835789,2.156766272843356,0,0.0,0.0,0.0,0,0.0,0.0,3.75E-6,150.0,0,3,3,4,[5-6-9],[5-8-9],[5-2-3-9],16,16,0.8125,13,0.1875,3,
4,0.31217400474798745,1.1234120713809261,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,2,3,3,[6-8],[6-9-8],[6-5-8],0,16,
1,1.115327295187682,0.12218889823208201,1,0.0,0.0,1.0,0,0.11084416,36.95406,3.0E-6,150.0,2,2,3,4,[6-5],[6-8-5],[6-3-2-5],0,20,
1,0.4875557460080132,0.08492195997018825,3,0.17717823,0.0,1.0,0,0.20154996,67.19424,0.0,150.0,3,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,16,
4,0.16365561450294308,0.840479562034318,1,0.0,0.0,1.0,0,0.11084416,36.95406,3.0E-6,150.0,2,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,16,
6,1.0286945386250181,7.317143345481895,2,0.33367112,0.0,1.0,0,0.0,0.0,1.5E-6,150.0,5,3,3,3,[7-5-6],[7-8-6],[7-3-6],0,20,
