Slots Demandados, Tempo Transmitido, Tempo Faltante, Classe, Degradacao Tolerada(%), Degradaco Tolerada, Degradacao Realizada %, Degradacao Realizada, Atraso (%), Atraso, Custo, Carga na Rede, Status, Tamanho(Path 1), Tamanho(Path 2), Tamanho(Path 3), Path 1, Path 2, Path 3, NumWaveInUse, NumWave, Trafego caminho 1(%),Trafego caminho 1, Trafego caminho 2(%),Trafego caminho 2, Trafego caminho 3(%),Trafego caminho 3
2,0.6309587993434889,0.4472128432501563,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,4,4,4,[1-4-5-6],[1-2-3-6],[1-7-8-6],0,12,
2,0.429575626385258,0.15554633921811956,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,170.0,4,3,3,3,[6-5-7],[6-8-7],[6-3-7],0,12,
1,2.462101138225141,0.09275310085496358,2,0.2615377,4357.2183,0.25,4165,0.0,0.0,1.5E-6,170.0,1,4,4,4,[8-6-3-0],[8-5-2-0],[8-9-6-0],15,20,0.8,12,0.2,3,
2,0.3641353474403104,0.680884608875715,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,12,
3,0.20597360333357526,0.3613325922664785,2,0.2615377,4356.172,0.25,4164,0.0,0.0,1.5E-6,170.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],9,12,0.33333334,3,0.6666667,6,
4,0.054215557476482,0.9491354336338418,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,3,[6-9],[6-3-9],[6-8-9],0,20,
4,0.4844970603024307,1.0765783447613444,3,0.33774537,6138.86,0.3125,5680,0.22962044,67.5464,0.0,170.0,1,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],11,16,0.72727275,8,0.27272728,3,
7,9.997090116946502E-8,4.162735060177824,3,0.33774537,5724.1084,0.3,4460,0.22962044,67.5464,0.0,170.0,3,4,4,5,[9-6-5-4],[9-8-5-4],[9-6-8-5-4],14,19,0.89285713,25,0.10714286,3,
2,0.4826911037001764,0.4077014197259814,2,0.2615377,0.0,1.0,0,0.0,0.0,1.5E-6,170.0,5,2,3,4,[5-6],[5-8-6],[5-2-3-6],0,16,
1,1.0983728296673105,0.11623258366466871,1,0.0,0.0,0.0,0,0.34746832,102.21318,3.0E-6,170.0,0,4,4,4,[4-5-6-9],[4-2-3-9],[4-7-8-9],16,16,0.8125,13,0.1875,3,
2,0.43021060769012837,0.14226709828807316,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,16,
1,1.4055828489981654,0.6352083376872315,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,170.0,4,2,3,3,[6-9],[6-3-9],[6-8-9],0,8,
2,1.9409557710359313,0.5627969107425201,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,170.0,4,3,3,5,[6-3-2],[6-5-2],[6-8-5-4-2],0,20,
3,0.2710795198341885,1.4317506825259443,2,0.2615377,0.0,1.0,0,0.0,0.0,1.5E-6,170.0,5,2,3,3,[6-9],[6-3-9],[6-8-9],0,16,
2,0.42402512037972423,0.8738178679986959,1,0.0,0.0,0.0,0,0.34746832,102.21318,3.0E-6,170.0,0,4,3,4,[3-6-8-10],[3-9-10],[3-2-4-10],8,8,0.625,5,0.375,3,
