2,1.5116589739330948,0.48536342991536685,2,0.18110071,2263.7588,0.0,0.0,1.5E-6,230.0,4,4,4,1
1,14.121550935111713,0.08112967373688207,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,3,3,4,1
4,0.20358908852588797,1.2319969876029973,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,2,3,3,3
2,0.14656355001579868,0.2307461646603315,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,4,4,4,3
3,1.339687685931409,0.3867799071484228,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,3,3,4,1
3,0.45468010556965055,0.415078105124735,2,0.18110071,2263.7588,0.0,0.0,1.5E-6,230.0,4,4,4,1
2,0.6994813739240726,0.5889335706260681,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,4,4,4,1
2,1.355159006424259,1.5335857134910498,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,4,4,4,3
2,0.03139983482452635,1.7349672630683415,2,0.18110071,0.0,0.0,0.0,1.5E-6,230.0,2,3,3,5
1,2.1662419645287514,0.21377197376756385,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,3,3,5,3
1,3.7319760976422742,1.1337947105286332,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,2,3,3,3
1,0.8503228648701509,0.02518866837831979,0,0.0,0.0,0.0,0.0,3.75E-6,230.0,2,3,3,5
6,2.494303984405491,2.2238870272916813,0,0.0,0.0,0.0,0.0,3.75E-6,230.0,3,3,4,1
2,0.22858676068582895,0.0998617647629203,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,3,4,4,3
3,3.7913366475117414,2.1337268329183416,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,5,4,4,1
4,1.9637623942150526,0.9571057973658128,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,4,4,4,1
2,1.0876391742281726,1.9984724614444644,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,2,3,3,3
1,1.0388957937929035,1.001895392892493,0,0.0,0.0,0.0,0.0,3.75E-6,230.0,2,3,3,5
4,0.16383041314011848,0.44691349540786973,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,3,3,4,3
3,0.31796848499976704,0.25450922097846274,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,4,4,4,3
3,0.35675841683328713,0.5336341065928707,2,0.18110071,0.0,0.0,0.0,1.5E-6,230.0,2,3,4,5
2,5.420192629803296,0.7350536228149736,2,0.18110071,2263.7588,0.0,0.0,1.5E-6,230.0,4,4,4,1
1,2.243252069671513,0.6043324906338796,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,3,3,5,3
1,2.156155880408704,0.530666850503934,2,0.18110071,0.0,0.0,0.0,1.5E-6,230.0,3,2,4,5
1,1.8437070537073907,0.05432177215982392,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,3,2,4,3
7,1.3723566368370628E10,6.607642179301426E9,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,4,4,5,3
3,0.20034985484528534,1.5024803475148474,2,0.18110071,0.0,0.0,0.0,1.5E-6,230.0,2,3,3,5
1,3.2086561854934246,0.4562532282804739,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,5,4,4,1
2,0.3520999454427738,0.20178986716979352,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,2,3,3,3
2,0.5304759686579246,0.5384809925269849,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,2,3,4,3
7,1.383436399778077,0.6697844567636082,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,5,4,4,1
5,2.233219737223891,1.3251541586218991,2,0.18110071,2263.7588,0.0,0.0,1.5E-6,230.0,4,4,4,1
1,1.1212281098455321,1.0213528234641558,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,2,3,4,3
3,1.434606214429465,1.0691464673490145,0,0.0,0.0,0.0,0.0,3.75E-6,230.0,3,3,5,5
4,2.9898310187355435,1.1513360347240678,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,5,4,4,1
5,4.5661307292353115,1.3595467795056209,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,4,4,4,1
1,2.8743111357721034,0.6760850812088677,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,2,3,3,3
2,0.13949103517600747,0.19200625989441278,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,5,4,4,1
1,3.95501847747218,0.042282403018333525,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,4,4,4,1
3,0.5424955860206921,0.688381997925859,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,2,3,3,3
2,1.2695974478895096,0.44827903886732656,2,0.18110071,2263.7588,0.0,0.0,1.5E-6,230.0,5,4,4,1
3,0.7273847127258932,0.5101314806938717,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,2,3,4,3
4,0.1067292688008763,0.8974059077363563,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,3,2,4,3
3,0.26913024916288464,0.7758897071531123,3,0.38968745,4871.0933,0.1290876,28.067081,0.0,230.0,3,2,4,3
3,1.4416841980217043,0.9844463853037553,1,0.0,0.0,0.24331072,52.902233,3.0E-6,230.0,4,3,4,1
7,0.6708850888806808,7.674952795226261,2,0.18110071,0.0,0.0,0.0,1.5E-6,230.0,3,3,3,5
